timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-01-02 05:00:00,-0.27161995576181885,8.153349757998892,0.042701280122491525,1.0,8.153349757998892,-440.5,0.0,551.0,-6049.4
2025-01-02 06:00:00,-0.33720876323024074,8.170751423757535,0.044339016159430145,1.0,8.170751423757535,0.0,746.4,281.4,-7247.8
2025-01-02 07:00:00,-0.4077425713628138,8.192016914536875,0.04188248574819742,1.0,8.192016914536875,0.0,1023.9,252.1,-7376.1
2025-01-02 08:00:00,-0.4946152578532219,8.205764725234456,0.05804440145452627,1.0,8.205764725234456,0.0,729.2,261.3,-7179.0
2025-01-02 09:00:00,-0.49004039760188434,8.232440158470336,0.06537628859122346,1.0,8.232440158470336,0.0,818.1,177.6,-7277.8
2025-01-02 10:00:00,-0.49074064109093474,8.267192185932146,0.07416880805738835,1.0,8.267192185932146,0.0,761.8,137.3,-7259.0
2025-01-02 11:00:00,-0.495175851119519,8.301273485191347,0.0744385209271945,1.0,8.301273485191347,0.0,788.6,81.7,-7371.5
2025-01-02 12:00:00,-0.4565437351349395,8.321664807135,0.08142822170253705,1.0,8.321664807135,0.0,885.4,11.0,-7409.5
2025-01-02 13:00:00,-0.44672191113154636,8.332548939252638,0.08204133663417679,1.0,8.332548939252638,0.0,937.3,0.0,-7518.1
2025-01-02 14:00:00,-0.4421015537680866,8.348537825386098,0.07807144690788892,1.0,8.348537825386098,0.0,973.8,0.0,-7546.4
2025-01-02 15:00:00,-0.4122268283274484,8.361007108226909,0.07383890073304311,1.0,8.361007108226909,0.0,1002.3,0.0,-7562.0
2025-01-02 16:00:00,-0.38009831534537053,8.357024439263416,0.06856376035901057,1.0,8.357024439263416,0.0,508.4,135.2,-7220.3
2025-01-02 17:00:00,-0.3986902070239684,8.344742754417545,0.07216153081381194,1.0,8.344742754417545,0.0,665.6,147.2,-7380.6
2025-01-02 18:00:00,-0.3547678745688678,8.333991247194975,0.06717507787368593,1.0,8.333991247194975,0.0,657.3,103.6,-7385.5
2025-01-02 19:00:00,-0.3205388781420444,8.309676895987726,0.06533844312038983,1.0,8.309676895987726,0.0,1076.8,98.5,-7749.3
2025-01-02 20:00:00,-0.29295945519544997,8.272826003650401,0.05989067397714898,1.0,8.272826003650401,0.0,1051.1,67.8,-7555.1
2025-01-02 21:00:00,-0.2745742936626865,8.218247926685745,0.057957066798917545,1.0,8.218247926685745,0.0,955.9,149.3,-7388.4
2025-01-02 22:00:00,-0.18639693540769686,8.150756470275551,0.06474074574154187,1.0,8.150756470275551,0.0,1114.3,435.2,-7811.3
2025-01-02 23:00:00,-0.13466751880230454,8.06117135969092,0.06842030570895119,1.0,8.06117135969092,0.0,1042.1,516.6,-7606.1
2025-01-03 00:00:00,-0.2110445315298155,8.209580483475577,0.062379795365827384,1.0,8.209580483475577,0.0,301.7,178.2,-7168.1
