timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-01-03 00:00:00,0.010999904542170924,7.581719640125308,-0.03760436269341749,7.236339342754344,1662.0,506.5,66.8,-1022.1
2024-01-03 01:00:00,0.012738383014112564,7.586803535162581,-0.04210285076074172,7.240649694255466,1700.0,506.5,247.6,-1304.0
2024-01-03 02:00:00,0.017835049641527156,7.592366128519796,-0.0368349884712833,7.243512974665482,1700.0,506.5,468.6,-1555.5
2024-01-03 03:00:00,0.012296703920892327,7.59337419312129,-0.03684079447778732,7.234898420314831,1700.0,506.5,582.6,-1675.6
2024-01-03 04:00:00,0.02112560106337824,7.592870287844818,-0.03352547782616533,7.208600337960199,1700.0,506.5,412.3,-1509.0
2024-01-03 05:00:00,0.0023883720916320073,7.590852123688581,-0.029837023726339673,7.1929342212158,1650.0,506.5,2.3,-928.4
2024-01-03 06:00:00,-0.08661691427497331,7.591861714889934,-0.03588166985451835,7.172424577124845,1554.3,506.5,-58.5,-476.2
2024-01-03 07:00:00,-0.23392210814690184,7.584264818389059,-0.04487437671492778,7.1592919047975645,1377.9,506.5,111.4,-194.1
2024-01-03 08:00:00,-0.27299282473615527,7.582738488914411,-0.037396568014107956,7.133295954896068,1094.9,506.5,-408.8,678.3
2024-01-03 09:00:00,-0.2062012601976866,7.5822291942764615,-0.022058037762798577,7.108244139731541,1076.1,506.5,-337.9,648.8
2024-01-03 10:00:00,-0.1978701479216758,7.581719640125308,-0.010566229535333704,7.081708586105575,1037.7,506.5,23.2,342.3
